gebied;compartiment;datetime;X_RD;Y_RD;source;license;method;date_added;script;parameter;value;unit
Westerschelde;3;2021-10-14T10:01:57Z;47113;47113;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2021-10-14T10:18:37Z;50626;50626;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;49.7;mg C/m2/d
Westerschelde;3;2021-10-14T10:18:37Z;50626;50626;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2021-10-14T10:34:10Z;53443;53443;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;47.88;mg C/m2/d
Westerschelde;4;2021-10-14T10:34:10Z;53443;53443;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2021-10-14T10:52:53Z;55574;55574;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;41.53;mg C/m2/d
Westerschelde;4;2021-10-14T10:52:53Z;55574;55574;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2021-10-25T10:34:42Z;59156;59156;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;12.4;mg C/m2/d
Westerschelde;4;2021-10-25T10:34:42Z;59156;59156;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-10-25T10:56:04Z;60674;60674;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;26.43;mg C/m2/d
Westerschelde;5;2021-10-25T10:56:04Z;60674;60674;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-10-25T11:15:32Z;62404;62404;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;25.29;mg C/m2/d
Westerschelde;5;2021-10-25T11:15:32Z;62404;62404;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-10-25T11:32:46Z;65581;65581;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;26.21;mg C/m2/d
Westerschelde;5;2021-10-25T11:32:46Z;65581;65581;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2021-10-25T11:51:03Z;68993;68993;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;13.9;mg C/m2/d
Westerschelde;6;2021-10-25T11:51:03Z;68993;68993;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2021-10-25T12:10:00Z;72763;72763;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;11.19;mg C/m2/d
Westerschelde;6;2021-10-25T12:10:00Z;72763;72763;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;7a;2021-10-25T12:29:19Z;74146;74146;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;5.01;mg C/m2/d
Westerschelde;7a;2021-10-25T12:29:19Z;74146;74146;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2021-12-06T14:08:47Z;28764;28764;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;18.57;mg C/m2/d
Westerschelde;1;2021-12-06T14:08:47Z;28764;28764;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2021-12-06T14:26:09Z;34436;34436;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;17.25;mg C/m2/d
Westerschelde;1;2021-12-06T14:26:09Z;34436;34436;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2021-12-06T14:39:39Z;37369;37369;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;17.99;mg C/m2/d
Westerschelde;3;2021-12-06T14:39:39Z;37369;37369;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2021-12-06T14:54:12Z;39949;39949;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;21.05;mg C/m2/d
Westerschelde;3;2021-12-06T14:54:12Z;39949;39949;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2021-12-06T15:10:44Z;44288;44288;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;12.89;mg C/m2/d
Westerschelde;3;2021-12-06T15:10:44Z;44288;44288;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2021-12-06T15:28:39Z;47700;47700;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;14.22;mg C/m2/d
Westerschelde;3;2021-12-06T15:28:39Z;47700;47700;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2021-12-06T15:47:52Z;52978;52978;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;16.06;mg C/m2/d
Westerschelde;4;2021-12-06T15:47:52Z;52978;52978;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2021-12-06T16:05:28Z;55814;55814;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;14.3;mg C/m2/d
Westerschelde;4;2021-12-06T16:05:28Z;55814;55814;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-12-07T09:28:00Z;60428;60428;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;7.68;mg C/m2/d
Westerschelde;5;2021-12-07T09:28:00Z;60428;60428;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-12-07T09:45:33Z;60711;60711;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;7.35;mg C/m2/d
Westerschelde;5;2021-12-07T09:45:33Z;60711;60711;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-12-07T10:05:58Z;61561;61561;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;5.79;mg C/m2/d
Westerschelde;5;2021-12-07T10:05:58Z;61561;61561;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-12-07T10:25:34Z;64409;64409;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;4.39;mg C/m2/d
Westerschelde;5;2021-12-07T10:25:34Z;64409;64409;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2021-12-07T10:37:47Z;66152;66152;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;4.45;mg C/m2/d
Westerschelde;5;2021-12-07T10:37:47Z;66152;66152;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2021-12-07T10:58:10Z;69405;69405;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;3.35;mg C/m2/d
Westerschelde;6;2021-12-07T10:58:10Z;69405;69405;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2021-12-07T11:16:53Z;72614;72614;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;2.77;mg C/m2/d
Westerschelde;6;2021-12-07T11:16:53Z;72614;72614;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2022-01-03T13:17:51Z;32346;32346;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;9.86;mg C/m2/d
Westerschelde;1;2022-01-03T13:17:51Z;32346;32346;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-01-03T13:36:33Z;37836;37836;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;14.21;mg C/m2/d
Westerschelde;3;2022-01-03T13:36:33Z;37836;37836;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-01-03T13:55:16Z;42432;42432;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;8.08;mg C/m2/d
Westerschelde;3;2022-01-03T13:55:16Z;42432;42432;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-01-03T14:13:59Z;46418;46418;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;11.84;mg C/m2/d
Westerschelde;3;2022-01-03T14:13:59Z;46418;46418;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-01-03T14:32:42Z;52116;52116;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;8.11;mg C/m2/d
Westerschelde;3;2022-01-03T14:32:42Z;52116;52116;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-01-19T07:25:15Z;63719;63719;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;6.58;mg C/m2/d
Westerschelde;5;2022-01-19T07:25:15Z;63719;63719;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-01-19T07:43:58Z;66162;66162;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;7.59;mg C/m2/d
Westerschelde;5;2022-01-19T07:43:58Z;66162;66162;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-01-19T08:01:20Z;68812;68812;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;5.95;mg C/m2/d
Westerschelde;5;2022-01-19T08:01:20Z;68812;68812;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2022-02-17T05:59:15Z;59252;59252;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;24.26;mg C/m2/d
Westerschelde;4;2022-02-17T05:59:15Z;59252;59252;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-02-17T06:17:58Z;60565;60565;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;25.22;mg C/m2/d
Westerschelde;5;2022-02-17T06:17:58Z;60565;60565;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-02-17T06:36:41Z;60826;60826;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;23.28;mg C/m2/d
Westerschelde;5;2022-02-17T06:36:41Z;60826;60826;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-02-17T06:55:24Z;61495;61495;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;22.09;mg C/m2/d
Westerschelde;5;2022-02-17T06:55:24Z;61495;61495;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-02-17T07:14:07Z;63659;63659;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;23.77;mg C/m2/d
Westerschelde;5;2022-02-17T07:14:07Z;63659;63659;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-02-17T07:32:50Z;66199;66199;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;19.35;mg C/m2/d
Westerschelde;5;2022-02-17T07:32:50Z;66199;66199;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2022-02-17T07:51:33Z;69019;69019;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;19.02;mg C/m2/d
Westerschelde;6;2022-02-17T07:51:33Z;69019;69019;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2022-03-01T12:13:12Z;29939;29939;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;26.12;mg C/m2/d
Westerschelde;1;2022-03-01T12:13:12Z;29939;29939;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2022-03-01T12:31:55Z;36204;36204;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;17.65;mg C/m2/d
Westerschelde;1;2022-03-01T12:31:55Z;36204;36204;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-01T12:50:38Z;39842;39842;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;42.19;mg C/m2/d
Westerschelde;3;2022-03-01T12:50:38Z;39842;39842;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-01T13:09:21Z;45169;45169;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;39.53;mg C/m2/d
Westerschelde;3;2022-03-01T13:09:21Z;45169;45169;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-01T13:28:04Z;49186;49186;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;27.31;mg C/m2/d
Westerschelde;3;2022-03-01T13:28:04Z;49186;49186;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2022-03-01T13:46:47Z;54493;54493;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;33.24;mg C/m2/d
Westerschelde;4;2022-03-01T13:46:47Z;54493;54493;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-03T08:04:01Z;59860;59860;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;47.08;mg C/m2/d
Westerschelde;5;2022-03-03T08:04:01Z;59860;59860;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-03T08:24:26Z;60771;60771;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;38.5;mg C/m2/d
Westerschelde;5;2022-03-03T08:24:26Z;60771;60771;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-03T08:43:09Z;63061;63061;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;33.82;mg C/m2/d
Westerschelde;5;2022-03-03T08:43:09Z;63061;63061;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-03T09:01:52Z;66520;66520;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;29.45;mg C/m2/d
Westerschelde;5;2022-03-03T09:01:52Z;66520;66520;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2022-03-03T09:20:35Z;70190;70190;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;21.33;mg C/m2/d
Westerschelde;6;2022-03-03T09:20:35Z;70190;70190;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;7a;2022-03-03T09:38:15Z;73171;73171;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;16.68;mg C/m2/d
Westerschelde;7a;2022-03-03T09:38:15Z;73171;73171;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;7a;2022-03-03T09:57:48Z;75011;75011;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;17.81;mg C/m2/d
Westerschelde;7a;2022-03-03T09:57:48Z;75011;75011;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-15T03:10:38Z;59836;59836;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;59.52;mg C/m2/d
Westerschelde;5;2022-03-15T03:10:38Z;59836;59836;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-15T03:31:41Z;60650;60650;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;54.49;mg C/m2/d
Westerschelde;5;2022-03-15T03:31:41Z;60650;60650;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-15T03:50:24Z;61314;61314;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;50.38;mg C/m2/d
Westerschelde;5;2022-03-15T03:50:24Z;61314;61314;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-15T04:09:07Z;63911;63911;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;44.02;mg C/m2/d
Westerschelde;5;2022-03-15T04:09:07Z;63911;63911;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-15T04:27:50Z;66600;66600;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;47.07;mg C/m2/d
Westerschelde;5;2022-03-15T04:27:50Z;66600;66600;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2022-03-15T04:46:33Z;69654;69654;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;41.87;mg C/m2/d
Westerschelde;6;2022-03-15T04:46:33Z;69654;69654;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;6;2022-03-15T05:05:16Z;72722;72722;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;27.75;mg C/m2/d
Westerschelde;6;2022-03-15T05:05:16Z;72722;72722;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2022-03-29T12:18:11Z;29383;29383;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;347.22;mg C/m2/d
Westerschelde;1;2022-03-29T12:18:11Z;29383;29383;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;1;2022-03-29T12:31:43Z;32433;32433;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;168.5;mg C/m2/d
Westerschelde;1;2022-03-29T12:31:43Z;32433;32433;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-29T12:51:15Z;37548;37548;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;139.55;mg C/m2/d
Westerschelde;3;2022-03-29T12:51:15Z;37548;37548;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-29T13:09:58Z;41087;41087;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;142.35;mg C/m2/d
Westerschelde;3;2022-03-29T13:09:58Z;41087;41087;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-29T13:30:05Z;45990;45990;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;81.73;mg C/m2/d
Westerschelde;3;2022-03-29T13:30:05Z;45990;45990;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;3;2022-03-29T13:48:47Z;50203;50203;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;78.66;mg C/m2/d
Westerschelde;3;2022-03-29T13:48:47Z;50203;50203;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2022-03-29T14:07:30Z;52260;52260;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;78.05;mg C/m2/d
Westerschelde;4;2022-03-29T14:07:30Z;52260;52260;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2022-03-29T14:26:13Z;55412;55412;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;85.18;mg C/m2/d
Westerschelde;4;2022-03-29T14:26:13Z;55412;55412;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;4;2022-03-29T14:44:56Z;57780;57780;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;80.62;mg C/m2/d
Westerschelde;4;2022-03-29T14:44:56Z;57780;57780;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-31T07:34:39Z;59710;59710;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;67.78;mg C/m2/d
Westerschelde;5;2022-03-31T07:34:39Z;59710;59710;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-31T07:49:43Z;60234;60234;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;64.6;mg C/m2/d
Westerschelde;5;2022-03-31T07:49:43Z;60234;60234;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-31T08:10:07Z;60697;60697;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;52.68;mg C/m2/d
Westerschelde;5;2022-03-31T08:10:07Z;60697;60697;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
Westerschelde;5;2022-03-31T08:28:50Z;61360;61360;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;PP_depth_integrated;50.28;mg C/m2/d
Westerschelde;5;2022-03-31T08:28:50Z;61360;61360;RWS;CC0;FRRF/scanfish;2025-08-14;load_rws_integrated_pp.Rmd;conversionEtoC;5;molC/(mol fotonen)
