X_RD;Y_RD;datetime;compartiment;parameter;value;gebied;source;license;method;date_added;script;unit
73308;377083;2018-01-22T10:02:00Z;7;perc_O2;94.68421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73308;377083;2018-01-22T10:02:00Z;7;salinity;5.87;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
74571;374627;2018-01-22T10:17:00Z;7;chlfa;34.79;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
74571;374627;2018-01-22T10:17:00Z;7;turbidity;50.41052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
74571;374627;2018-01-22T10:17:00Z;7;O2;11.08421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
74571;374627;2018-01-22T10:17:00Z;7;perc_O2;93.57894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
74571;374627;2018-01-22T10:17:00Z;7;salinity;5.566842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
60652;382692;2018-02-05T10:21:00Z;5;chlfa;38.29;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
60652;382692;2018-02-05T10:21:00Z;5;turbidity;46.52473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
60652;382692;2018-02-05T10:21:00Z;5;O2;10.99473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
60652;382692;2018-02-05T10:21:00Z;5;perc_O2;93.52631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
60652;382692;2018-02-05T10:21:00Z;5;salinity;10.77473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
62682;380263;2018-02-05T10:37:00Z;5;chlfa;32.79;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
62682;380263;2018-02-05T10:37:00Z;5;turbidity;52.88789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
62682;380263;2018-02-05T10:37:00Z;5;O2;10.98421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
62682;380263;2018-02-05T10:37:00Z;5;perc_O2;93;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
62682;380263;2018-02-05T10:37:00Z;5;salinity;10.35894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
64738;378182;2018-02-05T10:52:00Z;5;chlfa;32.59;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
64738;378182;2018-02-05T10:52:00Z;5;turbidity;45.20578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
64738;378182;2018-02-05T10:52:00Z;5;O2;11;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
64738;378182;2018-02-05T10:52:00Z;5;perc_O2;92;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
64738;378182;2018-02-05T10:52:00Z;5;salinity;9.104736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
71594;378393;2018-02-05T11:41:00Z;6;chlfa;35.84;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
71594;378393;2018-02-05T11:41:00Z;6;turbidity;74.45157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
71594;378393;2018-02-05T11:41:00Z;6;O2;10.38947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
71594;378393;2018-02-05T11:41:00Z;6;perc_O2;86.63157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
71594;378393;2018-02-05T11:41:00Z;6;salinity;4.761052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
73396;376756;2018-02-05T11:58:00Z;7;chlfa;36.4;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
73396;376756;2018-02-05T11:58:00Z;7;turbidity;91.58052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
73396;376756;2018-02-05T11:58:00Z;7;O2;10.22105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
73396;376756;2018-02-05T11:58:00Z;7;perc_O2;85.05263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73396;376756;2018-02-05T11:58:00Z;7;salinity;4.337368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
75040;374212;2018-02-05T12:15:00Z;9;chlfa;36.15;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
75040;374212;2018-02-05T12:15:00Z;9;turbidity;107.7568421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
75040;374212;2018-02-05T12:15:00Z;9;O2;10.01526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
75040;374212;2018-02-05T12:15:00Z;9;perc_O2;83.57894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
75040;374212;2018-02-05T12:15:00Z;9;salinity;3.768421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
31961;381983;2018-02-06T17:43:00Z;1;chlfa;49.83;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
31961;381983;2018-02-06T17:43:00Z;1;turbidity;83.44263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
31961;381983;2018-02-06T17:43:00Z;1;O2;10.3;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
31961;381983;2018-02-06T17:43:00Z;1;perc_O2;98;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
31961;381983;2018-02-06T17:43:00Z;1;salinity;27.68157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
36330;381267;2018-02-06T17:59:00Z;1;chlfa;36.84;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
36330;381267;2018-02-06T17:59:00Z;1;turbidity;66.73947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
36330;381267;2018-02-06T17:59:00Z;1;O2;10.3;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
36330;381267;2018-02-06T17:59:00Z;1;perc_O2;97.89473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
36330;381267;2018-02-06T17:59:00Z;1;salinity;27.18684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
38827;378193;2018-02-06T18:14:00Z;3;chlfa;42.97;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
38827;378193;2018-02-06T18:14:00Z;3;turbidity;35.51263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
38827;378193;2018-02-06T18:14:00Z;3;O2;10.55789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
38827;378193;2018-02-06T18:14:00Z;3;perc_O2;97;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
38827;378193;2018-02-06T18:14:00Z;3;salinity;23.60526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
42001;375185;2018-02-06T18:29:00Z;3;chlfa;37.57;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
42001;375185;2018-02-06T18:29:00Z;3;turbidity;31.98105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
42001;375185;2018-02-06T18:29:00Z;3;O2;10.61052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
42001;375185;2018-02-06T18:29:00Z;3;perc_O2;97;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
42001;375185;2018-02-06T18:29:00Z;3;salinity;21.99052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
49484;374350;2018-02-06T18:59:00Z;3;chlfa;36.76;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
49484;374350;2018-02-06T18:59:00Z;3;turbidity;52.38;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
49484;374350;2018-02-06T18:59:00Z;3;O2;10.70526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
49484;374350;2018-02-06T18:59:00Z;3;perc_O2;96;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
49484;374350;2018-02-06T18:59:00Z;3;salinity;19.67473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
53352;376660;2018-02-06T19:14:00Z;4;chlfa;35.44;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
53352;376660;2018-02-06T19:14:00Z;4;turbidity;47.78842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
53352;376660;2018-02-06T19:14:00Z;4;O2;10.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
53352;376660;2018-02-06T19:14:00Z;4;perc_O2;96;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
53352;376660;2018-02-06T19:14:00Z;4;salinity;19.44894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
55689;380482;2018-02-06T19:29:00Z;4;chlfa;36.25;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
55689;380482;2018-02-06T19:29:00Z;4;turbidity;45.25947368;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
55689;380482;2018-02-06T19:29:00Z;4;O2;10.77894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
55689;380482;2018-02-06T19:29:00Z;4;perc_O2;96;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
55689;380482;2018-02-06T19:29:00Z;4;salinity;18.62473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
58181;384022;2018-02-06T19:44:00Z;4;chlfa;36.12;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
58181;384022;2018-02-06T19:44:00Z;4;turbidity;49.4025;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
58181;384022;2018-02-06T19:44:00Z;4;O2;10.9;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
58181;384022;2018-02-06T19:44:00Z;4;perc_O2;95.625;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
58181;384022;2018-02-06T19:44:00Z;4;salinity;16.28625;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
60792;382404;2018-02-20T08:35:00Z;5;chlfa;37.16;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
60792;382404;2018-02-20T08:35:00Z;5;turbidity;45.49;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
60792;382404;2018-02-20T08:35:00Z;5;O2;10.7;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
60792;382404;2018-02-20T08:35:00Z;5;perc_O2;90.89473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
60792;382404;2018-02-20T08:35:00Z;5;salinity;13.87473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
62631;380226;2018-02-20T08:50:00Z;5;chlfa;32.44;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
62631;380226;2018-02-20T08:50:00Z;5;turbidity;51.02789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
62631;380226;2018-02-20T08:50:00Z;5;O2;10.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
62631;380226;2018-02-20T08:50:00Z;5;perc_O2;89.63157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
62631;380226;2018-02-20T08:50:00Z;5;salinity;11.87157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
64648;378277;2018-02-20T09:05:00Z;5;chlfa;33.25;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
64648;378277;2018-02-20T09:05:00Z;5;turbidity;56.19736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
64648;378277;2018-02-20T09:05:00Z;5;O2;10.6;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
64648;378277;2018-02-20T09:05:00Z;5;perc_O2;89.73684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
64648;378277;2018-02-20T09:05:00Z;5;salinity;11.76368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
66365;376306;2018-02-20T09:21:00Z;5;chlfa;35.44;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
66365;376306;2018-02-20T09:21:00Z;5;turbidity;37.44736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
66365;376306;2018-02-20T09:21:00Z;5;O2;10.59473684;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
66365;376306;2018-02-20T09:21:00Z;5;perc_O2;88.52631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
66365;376306;2018-02-20T09:21:00Z;5;salinity;10.51684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
69285;377101;2018-02-20T09:38:00Z;6;chlfa;34.88;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
69285;377101;2018-02-20T09:38:00Z;6;turbidity;46.74789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
69285;377101;2018-02-20T09:38:00Z;6;O2;10.50526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
69285;377101;2018-02-20T09:38:00Z;6;perc_O2;87.84210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
69285;377101;2018-02-20T09:38:00Z;6;salinity;9.636315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
72272;378355;2018-02-20T09:54:00Z;6;chlfa;34.86;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
72272;378355;2018-02-20T09:54:00Z;6;turbidity;93.93052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
72272;378355;2018-02-20T09:54:00Z;6;O2;10.25789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
72272;378355;2018-02-20T09:54:00Z;6;perc_O2;85.52631579;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
72272;378355;2018-02-20T09:54:00Z;6;salinity;7.613684211;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
73594;376026;2018-02-20T10:11:00Z;7;chlfa;35;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
73594;376026;2018-02-20T10:11:00Z;7;turbidity;78.32315789;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
73594;376026;2018-02-20T10:11:00Z;7;O2;10;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
73594;376026;2018-02-20T10:11:00Z;7;perc_O2;82.94736842;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73594;376026;2018-02-20T10:11:00Z;7;salinity;6.237368421;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
31791;382147;2018-03-05T15:49:00Z;1;chlfa;34.72;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
31791;382147;2018-03-05T15:49:00Z;1;turbidity;89.21526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
31791;382147;2018-03-05T15:49:00Z;1;O2;10.31578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
31791;382147;2018-03-05T15:49:00Z;1;perc_O2;94;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
31791;382147;2018-03-05T15:49:00Z;1;salinity;28.31789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
36918;380745;2018-03-05T16:04:00Z;3;chlfa;26.32;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
36918;380745;2018-03-05T16:04:00Z;3;turbidity;74.68;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
36918;380745;2018-03-05T16:04:00Z;3;O2;10.30526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
36918;380745;2018-03-05T16:04:00Z;3;perc_O2;93.31578947;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
36918;380745;2018-03-05T16:04:00Z;3;salinity;27.77894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
39681;377183;2018-03-05T16:19:00Z;3;chlfa;26.91;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
39681;377183;2018-03-05T16:19:00Z;3;turbidity;44.11421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
39681;377183;2018-03-05T16:19:00Z;3;O2;10.4;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
39681;377183;2018-03-05T16:19:00Z;3;perc_O2;93;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
39681;377183;2018-03-05T16:19:00Z;3;salinity;26.25842105;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
62581;380405;2018-08-20T13:27:00Z;5;chlfa;11.3;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
62581;380405;2018-08-20T13:27:00Z;5;turbidity;12.3765;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
62581;380405;2018-08-20T13:27:00Z;5;O2;7.136;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
62581;380405;2018-08-20T13:27:00Z;5;perc_O2;91;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
62581;380405;2018-08-20T13:27:00Z;5;salinity;21.846;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
65097;377211;2018-08-20T13:49:00Z;5;chlfa;10.13;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
65097;377211;2018-08-20T13:49:00Z;5;turbidity;16.64105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
65097;377211;2018-08-20T13:49:00Z;5;O2;7.000526316;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
65097;377211;2018-08-20T13:49:00Z;5;perc_O2;88.84210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
65097;377211;2018-08-20T13:49:00Z;5;salinity;21.33421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
67814;376471;2018-08-20T14:08:00Z;5;chlfa;9.517;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
67814;376471;2018-08-20T14:08:00Z;5;turbidity;9.453;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
67814;376471;2018-08-20T14:08:00Z;5;O2;6.876;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
67814;376471;2018-08-20T14:08:00Z;5;perc_O2;87.05;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
67814;376471;2018-08-20T14:08:00Z;5;salinity;20.311;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
71197;378272;2018-08-20T14:27:00Z;6;chlfa;8.68;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
71197;378272;2018-08-20T14:27:00Z;6;turbidity;19.64894737;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
71197;378272;2018-08-20T14:27:00Z;6;O2;6.774210526;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
71197;378272;2018-08-20T14:27:00Z;6;perc_O2;85.21052632;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
71197;378272;2018-08-20T14:27:00Z;6;salinity;18.95421053;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
73425;376787;2018-08-20T14:45:00Z;7;chlfa;9.366;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
73425;376787;2018-08-20T14:45:00Z;7;turbidity;14.0895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
73425;376787;2018-08-20T14:45:00Z;7;O2;6.6205;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
73425;376787;2018-08-20T14:45:00Z;7;perc_O2;83.1;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
73425;376787;2018-08-20T14:45:00Z;7;salinity;17.066;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
36983;380521;2018-08-23T13:09:00Z;3;chlfa;15.5;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
36983;380521;2018-08-23T13:09:00Z;3;turbidity;18.92105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
36983;380521;2018-08-23T13:09:00Z;3;O2;7.505789474;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;mg/l
36983;380521;2018-08-23T13:09:00Z;3;perc_O2;100.5263158;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;%
36983;380521;2018-08-23T13:09:00Z;3;salinity;30.30157895;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;PSU
40213;377261;2018-08-23T13:27:00Z;3;chlfa;14.9;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;ug/l
40213;377261;2018-08-23T13:27:00Z;3;turbidity;15.23105263;Westerschelde;NIOZ_Dick;can be used;Meetvis;2025-12-16;load_niozDick_environmentals.Rmd;NTU
