latitude longitude stationname datetime depth parametername parameterunit value
51.6578 3.21921 "Walcheren 20 km uit de kust" 2018-12-11T00:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.6578 3.21921 "Walcheren 20 km uit de kust" 2018-08-16T21:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.9
51.6578 3.21921 "Walcheren 20 km uit de kust" 2018-06-11T15:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.15
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-01-23T11:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-02-13T16:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-03-15T07:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.8
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-04-18T21:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-05-16T09:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.1
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-07-18T16:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.2
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-09-12T10:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.5
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-10-17T09:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.7
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-11-12T20:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.2
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-12-10T22:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-06-11T15:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2018-08-16T20:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.7
51.4129 3.56579 "Vlissingen boei SSVH" 2018-12-11T15:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.2
51.4129 3.56579 "Vlissingen boei SSVH" 2018-11-12T15:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.2
51.4129 3.56579 "Vlissingen boei SSVH" 2018-10-18T07:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.9
51.4129 3.56579 "Vlissingen boei SSVH" 2018-09-20T10:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 14.8
51.4129 3.56579 "Vlissingen boei SSVH" 2018-09-06T09:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.5
51.4129 3.56579 "Vlissingen boei SSVH" 2018-08-23T11:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.8
51.4129 3.56579 "Vlissingen boei SSVH" 2018-08-09T11:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10
51.4129 3.56579 "Vlissingen boei SSVH" 2018-07-23T10:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.1
51.4129 3.56579 "Vlissingen boei SSVH" 2018-07-10T10:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.8
51.4129 3.56579 "Vlissingen boei SSVH" 2018-06-26T12:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.1
51.4129 3.56579 "Vlissingen boei SSVH" 2018-06-11T11:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.8
51.4129 3.56579 "Vlissingen boei SSVH" 2018-05-28T12:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.2
51.4129 3.56579 "Vlissingen boei SSVH" 2018-05-16T13:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 14
51.4129 3.56579 "Vlissingen boei SSVH" 2018-04-30T13:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 22
51.4129 3.56579 "Vlissingen boei SSVH" 2018-04-16T13:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 26
51.4129 3.56579 "Vlissingen boei SSVH" 2018-04-03T14:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.4129 3.56579 "Vlissingen boei SSVH" 2018-03-05T15:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.8
51.4129 3.56579 "Vlissingen boei SSVH" 2018-02-06T17:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.4129 3.56579 "Vlissingen boei SSVH" 2018-01-11T08:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.1
51.3474 3.8257 "Terneuzen boei 20" 2018-12-11T16:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.8
51.3474 3.8257 "Terneuzen boei 20" 2018-11-12T17:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.3474 3.8257 "Terneuzen boei 20" 2018-10-18T08:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.6
51.3474 3.8257 "Terneuzen boei 20" 2018-09-20T11:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.4
51.3474 3.8257 "Terneuzen boei 20" 2018-08-23T12:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.8
51.3474 3.8257 "Terneuzen boei 20" 2018-07-23T11:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.3474 3.8257 "Terneuzen boei 20" 2018-06-26T13:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.3474 3.8257 "Terneuzen boei 20" 2018-05-28T13:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.3474 3.8257 "Terneuzen boei 20" 2018-04-30T14:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.4
51.3474 3.8257 "Terneuzen boei 20" 2018-04-03T16:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.8
51.3474 3.8257 "Terneuzen boei 20" 2018-03-05T16:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.4
51.3474 3.8257 "Terneuzen boei 20" 2018-02-06T18:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.3474 3.8257 "Terneuzen boei 20" 2018-01-11T09:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.23
51.437 4.01439 "Hansweert geul" 2018-01-11T11:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.78
51.437 4.01439 "Hansweert geul" 2018-02-06T19:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.25
51.437 4.01439 "Hansweert geul" 2018-03-05T17:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.437 4.01439 "Hansweert geul" 2018-04-03T17:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.437 4.01439 "Hansweert geul" 2018-04-16T15:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.1
51.437 4.01439 "Hansweert geul" 2018-04-30T16:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.8
51.437 4.01439 "Hansweert geul" 2018-05-16T15:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.7
51.437 4.01439 "Hansweert geul" 2018-05-28T15:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.437 4.01439 "Hansweert geul" 2018-06-11T13:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.6
51.437 4.01439 "Hansweert geul" 2018-06-26T14:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.9
51.437 4.01439 "Hansweert geul" 2018-07-10T12:46:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.6
51.437 4.01439 "Hansweert geul" 2018-07-23T12:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.7
51.437 4.01439 "Hansweert geul" 2018-08-09T13:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10
51.437 4.01439 "Hansweert geul" 2018-08-23T14:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.9
51.437 4.01439 "Hansweert geul" 2018-09-06T12:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.9
51.437 4.01439 "Hansweert geul" 2018-09-20T12:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.437 4.01439 "Hansweert geul" 2018-10-18T10:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.8
51.437 4.01439 "Hansweert geul" 2018-11-12T18:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.437 4.01439 "Hansweert geul" 2018-12-11T18:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.1
51.35118 4.250933 "Schaar van Ouden Doel" 2018-01-08T14:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-01-22T11:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-02-05T13:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-02-20T12:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-03-08T13:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.6
51.35118 4.250933 "Schaar van Ouden Doel" 2018-03-19T11:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-04-04T12:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35118 4.250933 "Schaar van Ouden Doel" 2018-04-19T10:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-05-01T10:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-05-17T09:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.9
51.35118 4.250933 "Schaar van Ouden Doel" 2018-05-30T09:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.1
51.35118 4.250933 "Schaar van Ouden Doel" 2018-06-14T09:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35118 4.250933 "Schaar van Ouden Doel" 2018-06-28T09:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.8
51.35118 4.250933 "Schaar van Ouden Doel" 2018-07-09T17:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.3
51.35118 4.250933 "Schaar van Ouden Doel" 2018-07-26T07:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.5
51.35118 4.250933 "Schaar van Ouden Doel" 2018-08-06T15:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.35118 4.250933 "Schaar van Ouden Doel" 2018-09-03T12:44:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.4
51.35118 4.250933 "Schaar van Ouden Doel" 2018-09-17T14:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.5
51.35118 4.250933 "Schaar van Ouden Doel" 2018-10-01T12:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.8
51.35118 4.250933 "Schaar van Ouden Doel" 2018-10-15T12:46:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.1
51.35118 4.250933 "Schaar van Ouden Doel" 2018-10-29T11:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.7
51.35118 4.250933 "Schaar van Ouden Doel" 2018-11-13T12:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.5
51.35118 4.250933 "Schaar van Ouden Doel" 2018-11-26T11:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.6
51.35118 4.250933 "Schaar van Ouden Doel" 2018-12-10T11:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.2
51.35118 4.250933 "Schaar van Ouden Doel" 2018-12-17T14:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-01-29T15:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.92
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-02-12T16:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.89
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-04-17T21:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 36
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-05-16T09:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.79
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-06-14T03:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.9
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-08-15T14:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-09-11T16:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.9
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-10-16T15:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-10-30T13:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.3
51.6578 3.21921 "Walcheren 20 km uit de kust" 2019-11-11T21:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.65
51.65861 3.220556 "Walcheren 20 km uit de kust" 2019-12-18T11:43:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.34
51.65861 3.220556 "Walcheren 20 km uit de kust" 2019-07-15T21:10:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.57
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-01-29T13:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-02-12T14:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.9
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-04-17T23:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 30
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-05-16T10:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-06-14T04:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.3
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-08-12T16:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.9
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-09-11T17:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-10-16T16:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.6
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-10-30T14:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.7
51.5481 3.4095 "Walcheren 2 km uit de kust" 2019-11-11T19:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.54889 3.410833 "Walcheren 2 km uit de kust" 2019-07-15T19:58:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.6
51.54889 3.410833 "Walcheren 2 km uit de kust" 2019-12-18T13:08:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.7
51.4129 3.56579 "Vlissingen boei SSVH" 2019-12-10T11:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.4
51.4129 3.56579 "Vlissingen boei SSVH" 2019-11-12T12:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.5
51.4129 3.56579 "Vlissingen boei SSVH" 2019-10-15T14:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.8
51.4129 3.56579 "Vlissingen boei SSVH" 2019-09-16T15:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.5
51.4129 3.56579 "Vlissingen boei SSVH" 2019-09-02T15:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.5
51.4129 3.56579 "Vlissingen boei SSVH" 2019-08-19T16:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.3
51.4129 3.56579 "Vlissingen boei SSVH" 2019-08-08T07:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.3
51.4129 3.56579 "Vlissingen boei SSVH" 2019-07-25T07:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.1
51.4129 3.56579 "Vlissingen boei SSVH" 2019-07-11T09:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.3
51.4129 3.56579 "Vlissingen boei SSVH" 2019-06-27T09:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.4129 3.56579 "Vlissingen boei SSVH" 2019-06-12T09:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9
51.4129 3.56579 "Vlissingen boei SSVH" 2019-04-15T11:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 18
51.4129 3.56579 "Vlissingen boei SSVH" 2019-04-01T12:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.4129 3.56579 "Vlissingen boei SSVH" 2019-01-07T14:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.3474 3.8257 "Terneuzen boei 20" 2019-12-10T12:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.8
51.3474 3.8257 "Terneuzen boei 20" 2019-11-12T14:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.6
51.3474 3.8257 "Terneuzen boei 20" 2019-10-15T16:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.7
51.3474 3.8257 "Terneuzen boei 20" 2019-09-16T16:42:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.8
51.3474 3.8257 "Terneuzen boei 20" 2019-08-19T18:09:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11.9
51.3474 3.8257 "Terneuzen boei 20" 2019-07-25T09:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.9
51.3474 3.8257 "Terneuzen boei 20" 2019-06-27T10:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.5
51.3474 3.8257 "Terneuzen boei 20" 2019-04-01T13:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.8
51.3474 3.8257 "Terneuzen boei 20" 2019-03-05T14:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.3474 3.8257 "Terneuzen boei 20" 2019-01-07T15:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.1
51.437 4.01439 "Hansweert geul" 2019-01-07T16:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.9
51.437 4.01439 "Hansweert geul" 2019-03-05T16:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.437 4.01439 "Hansweert geul" 2019-04-01T15:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.437 4.01439 "Hansweert geul" 2019-04-15T14:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.6
51.437 4.01439 "Hansweert geul" 2019-06-12T12:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13
51.437 4.01439 "Hansweert geul" 2019-06-27T12:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.9
51.437 4.01439 "Hansweert geul" 2019-07-11T11:42:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.2
51.437 4.01439 "Hansweert geul" 2019-07-25T10:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.7
51.437 4.01439 "Hansweert geul" 2019-08-08T10:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.5
51.437 4.01439 "Hansweert geul" 2019-08-19T19:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8
51.437 4.01439 "Hansweert geul" 2019-09-02T18:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.437 4.01439 "Hansweert geul" 2019-09-16T18:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.4
51.437 4.01439 "Hansweert geul" 2019-10-15T17:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.5
51.437 4.01439 "Hansweert geul" 2019-11-12T15:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.3
51.437 4.01439 "Hansweert geul" 2019-12-10T13:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-01-09T11:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-01-24T12:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.35118 4.250933 "Schaar van Ouden Doel" 2019-02-05T10:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-02-21T11:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-03-06T10:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.4
51.35118 4.250933 "Schaar van Ouden Doel" 2019-03-18T19:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.35118 4.250933 "Schaar van Ouden Doel" 2019-04-04T10:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-04-18T09:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.7
51.35118 4.250933 "Schaar van Ouden Doel" 2019-04-29T19:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.1
51.35118 4.250933 "Schaar van Ouden Doel" 2019-05-13T17:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.5
51.35118 4.250933 "Schaar van Ouden Doel" 2019-05-27T16:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35118 4.250933 "Schaar van Ouden Doel" 2019-06-11T17:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.7
51.35118 4.250933 "Schaar van Ouden Doel" 2019-06-25T14:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.9
51.35118 4.250933 "Schaar van Ouden Doel" 2019-07-09T15:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.7
51.35118 4.250933 "Schaar van Ouden Doel" 2019-07-23T14:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.9
51.35118 4.250933 "Schaar van Ouden Doel" 2019-08-05T14:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.8
51.35118 4.250933 "Schaar van Ouden Doel" 2019-08-22T14:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-09-03T12:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.8
51.35118 4.250933 "Schaar van Ouden Doel" 2019-09-17T12:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-10-16T12:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-10-31T11:53:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-11-13T10:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-11-27T10:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-12-12T09:46:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35118 4.250933 "Schaar van Ouden Doel" 2019-12-19T15:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-06-18T09:39:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.3
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-05-14T09:32:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.35
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-04-16T10:26:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.1
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-03-19T15:10:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.5
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-02-18T19:28:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.4
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-01-06T19:43:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.67
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-12-16T14:07:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.5
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-11-17T09:53:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.15
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-10-14T12:20:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.6
51.65861 3.220556 "Walcheren 20 km uit de kust" 2020-09-16T13:30:00Z NA "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.3
