FID,id,latitude,longitude,depth,datetime,value,standardparameterid,dataproviderid,imisdatasetid,parametername,parameterunit,dataprovider,stationname,unit,valuesign
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb9,289234032,51.42575228,3.92080694,-1,1996-11-18T12:51:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb8,289234033,51.42575228,3.92080694,-1,1996-12-16T09:56:00Z,0.159,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb7,289234034,51.42575228,3.92080694,-1,1986-01-20T15:09:00Z,1.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb6,289234035,51.42575228,3.92080694,-1,1986-02-17T13:37:00Z,0.96,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb5,289234036,51.42575228,3.92080694,-1,1986-03-17T12:40:00Z,1.14,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb4,289234037,51.42575228,3.92080694,-1,1986-04-14T14:34:00Z,1.53,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb3,289234038,51.42575228,3.92080694,-1,1986-05-12T13:45:00Z,0.12,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb2,289234039,51.42575228,3.92080694,-1,1986-06-09T11:34:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb1,289234040,51.42575228,3.92080694,-1,1986-06-30T16:55:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eb0,289234041,51.42575228,3.92080694,-1,1986-07-28T14:54:00Z,0.17,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eaf,289234042,51.42575228,3.92080694,-1,1986-08-25T13:37:00Z,0.09,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eae,289234043,51.42575228,3.92080694,-1,1986-09-22T12:45:00Z,0.24,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ead,289234044,51.42575228,3.92080694,-1,1986-10-20T09:54:00Z,0.1,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eac,289234045,51.42575228,3.92080694,-1,1986-11-10T14:55:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eab,289234046,51.42575228,3.92080694,-1,1986-12-08T13:42:00Z,0.08,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1eaa,289234047,51.42575228,3.92080694,-1,1987-01-06T13:34:00Z,0.35,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea9,289234048,51.42575228,3.92080694,-1,1987-02-02T12:14:00Z,0.7,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea8,289234049,51.42575228,3.92080694,-1,1987-03-02T11:55:00Z,1.69,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea7,289234050,51.42575228,3.92080694,-1,1987-03-30T11:28:00Z,1.87,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea6,289234051,51.42575228,3.92080694,-1,1987-05-18T13:50:00Z,0.004,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,<
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea5,289234052,51.42575228,3.92080694,-1,1987-06-15T12:43:00Z,0.06,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea4,289234053,51.42575228,3.92080694,-1,1987-07-13T13:03:00Z,0.08,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea3,289234054,51.42575228,3.92080694,-1,1987-09-07T10:45:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea2,289234055,51.42575228,3.92080694,-1,1987-10-13T12:20:00Z,0.02,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea1,289234056,51.42575228,3.92080694,-1,1987-11-09T11:41:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1ea0,289234057,51.42575228,3.92080694,-1,1987-12-07T10:33:00Z,0.12,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9f,289234058,51.42575228,3.92080694,-1,1988-01-11T14:23:00Z,0.485,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9e,289234059,51.42575228,3.92080694,-1,1988-02-08T11:32:00Z,0.311,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9d,289234060,51.42575228,3.92080694,-1,1988-03-08T09:00:00Z,0.242,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9c,289234061,51.42575228,3.92080694,-1,1988-04-05T11:14:00Z,0.331,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9b,289234062,51.42575228,3.92080694,-1,1988-05-02T10:20:00Z,0.25,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e9a,289234063,51.42575228,3.92080694,-1,1988-06-06T13:05:00Z,0.077,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e99,289234064,51.42575228,3.92080694,-1,1988-07-04T11:52:00Z,0.042,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e98,289234065,51.42575228,3.92080694,-1,1988-08-01T13:28:00Z,0.1,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e97,289234066,51.42575228,3.92080694,-1,1988-09-19T12:46:00Z,0.043,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e96,289234067,51.42575228,3.92080694,-1,1988-10-03T12:59:00Z,0.026,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e95,289234068,51.42575228,3.92080694,-1,1988-11-28T12:48:00Z,0.044,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e94,289234069,51.42575228,3.92080694,-1,1988-12-19T14:50:00Z,0.21,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e93,289234070,51.42575228,3.92080694,-1,1989-01-09T10:37:00Z,0.017,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e92,289234071,51.42575228,3.92080694,-1,1989-02-13T13:31:00Z,0.067,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e91,289234072,51.42575228,3.92080694,-1,1989-03-13T10:43:00Z,0.161,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e90,289234073,51.42575228,3.92080694,-1,1989-04-10T10:48:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8f,289234074,51.42575228,3.92080694,-1,1989-05-08T08:48:00Z,0.015,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8e,289234075,51.42575228,3.92080694,-1,1989-06-12T13:38:00Z,0.088,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8d,289234076,51.42575228,3.92080694,-1,1989-07-10T13:04:00Z,0.135,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8c,289234077,51.42575228,3.92080694,-1,1989-08-07T11:57:00Z,0.072,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8b,289234078,51.42575228,3.92080694,-1,1989-09-04T11:54:00Z,0.016,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e8a,289234079,51.42575228,3.92080694,-1,1989-10-02T08:55:00Z,0.048,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e89,289234080,51.42575228,3.92080694,-1,1989-11-06T12:32:00Z,0.035,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e88,289234081,51.42575228,3.92080694,-1,1989-12-04T11:54:00Z,0.062,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e87,289234082,51.42575228,3.92080694,-1,1990-01-03T12:30:00Z,0.152,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e86,289234083,51.42575228,3.92080694,-1,1990-01-29T10:00:00Z,0.285,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e85,289234084,51.42575228,3.92080694,-1,1990-02-19T14:15:00Z,0.055,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e84,289234085,51.42575228,3.92080694,-1,1990-03-19T12:12:00Z,0.031,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e83,289234086,51.42575228,3.92080694,-1,1990-04-17T12:57:00Z,0.036,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e82,289234087,51.42575228,3.92080694,-1,1990-05-14T12:10:00Z,0.031,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e81,289234088,51.42575228,3.92080694,-1,1990-06-11T09:40:00Z,0.24,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e80,289234089,51.42575228,3.92080694,-1,1990-07-16T14:41:00Z,0.074,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7f,289234090,51.42575228,3.92080694,-1,1990-08-13T12:21:00Z,0.049,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7e,289234091,51.42575228,3.92080694,-1,1990-09-10T12:14:00Z,0.112,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7d,289234092,51.42575228,3.92080694,-1,1990-10-08T11:57:00Z,0.101,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7c,289234093,51.42575228,3.92080694,-1,1990-11-05T10:34:00Z,0.078,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7b,289234094,51.42575228,3.92080694,-1,1990-12-10T14:15:00Z,0.039,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Hoedekenskerke boei 4,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e7a,292084108,51.34957067,4.25147524,-1,2006-09-07T11:13:00Z,0.24,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e79,295128775,51.5481,3.4095,-1,1991-01-17T14:44:00Z,0.061,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Walcheren 2 km uit de kust,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e78,301147164,51.34957067,4.25147524,-1,2010-07-06T17:52:00Z,0.47,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e77,301147165,51.34957067,4.25147524,-1,2010-08-02T15:32:00Z,0.44,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e76,301147166,51.34957067,4.25147524,-1,2010-08-30T14:37:00Z,0.37,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e75,301147150,51.34957067,4.25147524,-1,2010-01-05T13:58:00Z,0.44,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e74,301147151,51.34957067,4.25147524,-1,2010-01-21T14:15:00Z,0.58,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e73,301147152,51.34957067,4.25147524,-1,2010-02-02T12:59:00Z,0.64,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e72,301147153,51.34957067,4.25147524,-1,2010-02-17T12:58:00Z,0.6,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e71,301147154,51.34957067,4.25147524,-1,2010-03-03T12:49:00Z,0.73,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e70,301147155,51.34957067,4.25147524,-1,2010-03-17T11:38:00Z,0.43,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6f,301147156,51.34957067,4.25147524,-1,2010-03-31T12:23:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6e,301147157,51.34957067,4.25147524,-1,2010-04-15T12:10:00Z,0.03,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6d,301147158,51.34957067,4.25147524,-1,2010-04-28T11:19:00Z,0.05,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6c,301147159,51.34957067,4.25147524,-1,2010-05-11T21:57:00Z,0.07,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6b,301147160,51.34957067,4.25147524,-1,2010-05-26T22:27:00Z,0.21,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e6a,301147161,51.34957067,4.25147524,-1,2010-06-08T20:27:00Z,0.39,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e69,301147162,51.34957067,4.25147524,-1,2010-06-21T18:44:00Z,0.45,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e68,301147163,51.34957067,4.25147524,-1,2010-07-19T17:04:00Z,0.36,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e67,301147167,51.34957067,4.25147524,-1,2010-09-13T14:42:00Z,0.28,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e66,301147168,51.34957067,4.25147524,-1,2010-09-27T13:40:00Z,0.18,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e65,301147169,51.34957067,4.25147524,-1,2010-10-12T14:20:00Z,0.34,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e64,301147170,51.34957067,4.25147524,-1,2010-10-26T13:29:00Z,0.21,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e63,301147171,51.34957067,4.25147524,-1,2010-11-10T12:59:00Z,0.15,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e62,301147172,51.34957067,4.25147524,-1,2010-11-24T12:11:00Z,0.23,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e61,301147173,51.34957067,4.25147524,-1,2010-12-08T12:02:00Z,0.22,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e60,301147174,51.34957067,4.25147524,-1,2010-12-21T10:23:00Z,0.55,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5f,301147175,51.34957067,4.25147524,-1,2009-01-05T16:20:00Z,0.25,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5e,301147176,51.34957067,4.25147524,-1,2009-01-19T16:50:00Z,0.52,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5d,301147177,51.34957067,4.25147524,-1,2009-02-02T15:02:00Z,0.73,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5c,301147178,51.34957067,4.25147524,-1,2009-02-19T18:05:00Z,0.79,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5b,301147179,51.34957067,4.25147524,-1,2009-03-02T14:19:00Z,0.53,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e5a,301147180,51.34957067,4.25147524,-1,2009-03-16T13:57:00Z,0.16,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e59,301147181,51.34957067,4.25147524,-1,2009-04-01T15:29:00Z,0.04,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e58,301147182,51.34957067,4.25147524,-1,2009-04-16T15:21:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,<
abiotic_observations.fid--3256cea3_182c573e9e4_-1e57,301147183,51.34957067,4.25147524,-1,2009-04-29T02:08:00Z,0.01,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
abiotic_observations.fid--3256cea3_182c573e9e4_-1e56,301147184,51.34957067,4.25147524,-1,2009-05-11T12:46:00Z,0.18,26,8,135,Ammonium in mgN/L in Oppervlaktewater,mgN/L,RWS - Rijkswaterstaat,Schaar van Ouden Doel,mgN/L,=
